openAlex_id,doi,title,publication_year,funder_name,award_id
https://openalex.org/W4402216548,https://doi.org/10.1103/physrevlett.133.101801,"Combination of Searches for Higgs Boson Pair Production in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>p</mml:mi><mml:mi>p</mml:mi></mml:math> Collisions at <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msqrt><mml:mrow><mml:mi>s</mml:mi></mml:mrow></mml:msqrt><mml:mo>=</mml:mo><mml:mn>13</mml:mn><mml:mtext> </mml:mtext><mml:mtext> </mml:mtext><mml:mi>TeV</mml:mi></mml:mrow></mml:math> with the ATLAS Detector",2024,Royal Society,NIF-R1-231091
https://openalex.org/W2791424423,https://doi.org/10.1242/jcs.213827,Rapid production of pure recombinant actin isoforms in <i>Pichia pastoris</i>,2018,Royal Society,WM150020
https://openalex.org/W2791424423,https://doi.org/10.1242/jcs.213827,Rapid production of pure recombinant actin isoforms in <i>Pichia pastoris</i>,2018,Royal Society,WM130042
https://openalex.org/W4405891983,https://doi.org/10.1103/physrevlett.133.261803,"Simultaneous Unbinned Differential Cross-Section Measurement of Twenty-Four <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>Z</mml:mi><mml:mo>+</mml:mo><mml:mtext>jets</mml:mtext></mml:mrow></mml:math> Kinematic Observables with the ATLAS Detector",2024,Royal Society,NIF-R1-231091
https://openalex.org/W4405425911,https://doi.org/10.1103/physrevlett.133.252301,"Disentangling Sources of Momentum Fluctuations in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>Xe</mml:mi><mml:mo>+</mml:mo><mml:mi>Xe</mml:mi></mml:mrow></mml:math> and <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>Pb</mml:mi><mml:mo>+</mml:mo><mml:mi>Pb</mml:mi></mml:mrow></mml:math> Collisions with the ATLAS Detector",2024,Royal Society,NIF-R1-231091
https://openalex.org/W4402269148,https://doi.org/10.1103/physrevlett.133.101802,"Studies of the Energy Dependence of Diboson Polarization Fractions and the Radiation-Amplitude-Zero Effect in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>W</mml:mi><mml:mi>Z</mml:mi></mml:mrow></mml:math> Production with the ATLAS Detector",2024,Royal Society,NIF-R1-231091
https://openalex.org/W4404923820,https://doi.org/10.1103/physrevd.110.112004,"Search for heavy right-handed Majorana neutrinos in the decay of top quarks produced in proton-proton collisions at <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msqrt><mml:mi>s</mml:mi></mml:msqrt><mml:mo>=</mml:mo><mml:mn>13</mml:mn><mml:mtext> </mml:mtext><mml:mtext> </mml:mtext><mml:mi>TeV</mml:mi></mml:math> with the ATLAS detector",2024,Royal Society,NIF-R1-231091
https://openalex.org/W4399271755,https://doi.org/10.1103/physrevd.110.072019,Measurements of jet cross-section ratios in 13 TeV proton-proton collisions with ATLAS,2024,Royal Society,NIF-R1-231091
https://openalex.org/W4401203072,https://doi.org/10.1103/physrevc.110.054912,"Jet radius dependence of dijet momentum balance and suppression in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mtext>Pb</mml:mtext><mml:mo>+</mml:mo><mml:mtext>Pb</mml:mtext></mml:math> collisions at 5.02 TeV with the ATLAS detector",2024,Royal Society,NIF-R1-231091
https://openalex.org/W4403485982,https://doi.org/10.1103/physrevlett.133.161803,"Search for Light Long-Lived Particles in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>p</mml:mi><mml:mi>p</mml:mi></mml:mrow></mml:math> Collisions at <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msqrt><mml:mrow><mml:mi>s</mml:mi></mml:mrow></mml:msqrt><mml:mo>=</mml:mo><mml:mn>13</mml:mn><mml:mtext> </mml:mtext><mml:mtext> </mml:mtext><mml:mi>TeV</mml:mi></mml:mrow></mml:math> Using Displaced Vertices in…",2024,Royal Society,NIF-R1-231091
https://openalex.org/W4404280807,https://doi.org/10.1103/physrevd.110.092004,"Search for <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>R</mml:mi></mml:math> -parity violating supersymmetric decays of the top squark to a <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>b</mml:mi></mml:math> -jet and a lepton in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msqrt><mml:mi>s</mml:mi></mml:msqrt><mml:mo>=</mml:mo><mml:mn>13</mml:mn><mml:mtext> </mml:mtext><mml:mtext> </mml:…",2024,Royal Society,NIF-R1-231091
https://openalex.org/W4403483566,https://doi.org/10.1103/physrevd.110.072010,"Measurement of single top-quark production in association with a <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>W</mml:mi></mml:math> boson in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>p</mml:mi><mml:mi>p</mml:mi></mml:math> collisions at <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msqrt><mml:mi>s</mml:mi></mml:msqrt><mml:mo>=</mml:mo><mml:mn>13</mml:mn><mml:mtext> </mml:mtext><mml:…",2024,Royal Society,NIF-R1-231091
